time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue
947.9405954765537,maintenance,1,"[0.7285833358764648,-0.024463238194584846,17.519485473632812,0.49671149253845215,-27.463666915893555,5.0,0.02500000037252903,-1.046364665031433,0.0,0.0,0.028583334758877754,0.4285833239555359,0.0,0.0,0.0,0.0,947.9406127929688]",0,DN,0.0,0.7285833344966578,-0.02446323768550107,17.519485360299285,0.4967114905880263,0,0.0,0.013575322525014632,0.10860258020011705,0.0,947.9405954765537,0.025,-1.046364690867658,,,,,,
947.9405954765537,scheduling,,"[5.0,2.0,2.0,5.0,0.02500000037252903,-1.046364665031433,-27.463666915893555,-32.630367279052734,0.49671149253845215,0.375,1.0,0.0]",,,,,,,,,,,,,,0.025,-1.046364690867658,0,2,True,"{""mid"":5,""t0"":947.9405954765537,""t1"":993.4033459357926,""jid"":21,""oid"":2}",957.3956400223979,True
952.8757179075484,maintenance,7,"[0.7032040953636169,-0.09758616238832474,4.131775379180908,0.6214583516120911,-38.85716247558594,5.0,0.02500000037252903,-1.4793586730957031,0.0,0.0,0.003204108215868473,0.4032041132450104,0.0,1.0,0.0,0.0,88.39460754394531]",0,DN,0.0,0.7032041082177922,-0.09758616119867991,4.13177548194453,0.6214583254843384,0,0.0,0.017428932150756894,0.13943145720605515,0.0,88.39460410499248,0.025,-1.4793586273327162,,,,,,
956.5295628273564,maintenance,3,"[0.5366665124893188,-0.13769859075546265,1.7187286615371704,0.0,0.0,5.0,0.02500000037252903,0.0,0.0,0.0,-0.1633334755897522,0.2366665154695511,49.2486457824707,1.0,0.0,0.0,207.93333435058594]",2,CM,80.0,0.5366665196849073,-0.1376985981493999,1.718728606286387,0.0,0,0.0,0.08575021748388859,0.6860017398711087,2.4,207.93333546835754,0.025,0.0,,,,,,
985.8768346550315,maintenance,4,"[0.8350071310997009,-0.14551503956317902,3.676645278930664,0.5198620557785034,-29.347270965576172,4.0,0.019999999552965164,-1.0937401056289673,0.0,0.0,0.13500714302062988,0.535007119178772,0.0,1.0,0.0,0.0,128.1846466064453]",0,DN,0.0,0.8350071485818417,-0.14551503269414,3.676645214425237,0.5198620380708465,0,0.0,0.004725376389313293,0.037803011114506346,0.0,128.18464933425764,0.02,-1.093740093939876,,,,,,
993.4033459357926,maintenance,5,"[0.7885247468948364,-0.062262166291475296,7.846253395080566,0.6022154092788696,-36.873783111572266,4.0,0.019999999552965164,-1.2985122203826904,0.0,0.0,0.08852474391460419,0.48852473497390747,0.0,1.0,0.0,0.0,177.8437042236328]",0,DN,0.0,0.7885247405962996,-0.06226216788818495,7.846253305436278,0.6022153806987776,0,0.0,0.0075005701089584315,0.06000456087166745,0.0,177.84370422094491,0.02,-1.298512186693977,,,,,,
993.4033459357926,scheduling,,"[7.0,1.0,1.0,4.0,0.019999999552965164,-1.2985122203826904,-36.873783111572266,-36.873783111572266,0.6022154092788696,0.0,1.0,0.0]",,,,,,,,,,,,,,0.02,-1.298512186693977,0,4,True,"{""mid"":5,""t0"":993.4033459357926,""t1"":1024.387141687271,""jid"":22,""oid"":1}",1016.1426333336578,True
1018.8893275812466,scheduling,,"[6.0,2.0,2.0,4.0,0.019999999552965164,-1.1380412578582764,-31.179882049560547,-56.12378692626953,0.5413633584976196,0.125,0.5,0.0]",,,,,,,,,,,,,,0.02,-1.138041230300511,0,0,True,"{""mid"":1,""t0"":1018.8893275812466,""t1"":1031.038995310748,""jid"":23,""oid"":0}",1091.0770774456892,False
1024.387141687271,maintenance,5,"[0.7039547562599182,-0.08456996083259583,4.776575088500977,0.41118600964546204,-21.18579864501953,4.0,0.019999999552965164,-0.7688895463943481,0.0,0.0,0.003954777959734201,0.40395477414131165,0.0,1.0,0.0,0.0,208.82749938964844]",0,DN,0.0,0.7039547779111229,-0.08456996268517669,4.776575099304467,0.4111860179614919,0,0.0,0.01730084333622034,0.13840674668976272,0.0,208.8274999724233,0.02,-0.7688895610847616,,,,,,
1024.387141687271,scheduling,,"[6.0,2.0,2.0,4.0,0.019999999552965164,-0.7688895463943481,-21.18579864501953,-33.73618698120117,0.41118600964546204,0.125,1.0,0.0]",,,,,,,,,,,,,,0.02,-0.7688895610847616,0,4,True,"{""mid"":0,""t0"":1024.387141687271,""t1"":1042.0282048188376,""jid"":22,""oid"":2}",1016.1426333336578,True
1031.038995310748,maintenance,1,"[0.7216124534606934,-0.006970882415771484,60.48193359375,0.41961899399757385,-21.762819290161133,4.0,0.019999999552965164,-0.7940848469734192,0.0,0.0,0.02161245234310627,0.4216124415397644,0.0,0.0,0.0,0.0,1031.0389404296875]",0,DN,0.0,0.7216124520031252,-0.006970882493532615,60.481933585064034,0.4196189794526942,0,0.0,0.014541154142694536,0.11632923314155628,0.0,1031.038995310748,0.02,-0.7940848199040742,,,,,,
1031.038995310748,scheduling,,"[6.0,2.0,2.0,4.0,0.019999999552965164,-0.7940848469734192,-21.762819290161133,-39.173072814941406,0.41961899399757385,0.125,0.5,0.0]",,,,,,,,,,,,,,0.02,-0.7940848199040742,1,5,True,"{""mid"":4,""t0"":1031.038995310748,""t1"":1055.4403055192513,""jid"":22,""oid"":2}",1016.1426333336578,True
1036.5295628273564,scheduling,,"[6.0,2.0,2.0,3.0,0.014999999664723873,-0.9944254159927368,-27.253385543823242,-44.663639068603516,0.4940586984157562,0.25,1.0,0.0]",,,,,,,,,,,,,,0.015,-0.9944254304022678,1,4,True,"{""mid"":7,""t0"":1036.5295628273564,""t1"":1047.0484031112876,""jid"":23,""oid"":1}",1091.0770774456892,False
1042.0282048188376,maintenance,0,"[0.6248319745063782,-0.0524040162563324,6.1986083984375,0.24022294580936432,-10.989209175109863,3.0,0.014999999664723873,-0.4072854220867157,0.0,0.0,-0.07516801357269287,0.3248319923877716,115.98356628417969,0.0,0.0,0.0,1042.0281982421875]",1,SCRAP,160.0,0.6248319848314245,-0.05240401657067395,6.198608543552084,0.24022294521359266,0,0.0,0.0373873081819198,0.2990984654553584,5.953070137025245,1042.0282048188376,0.015,-0.40728540950507836,,,,,,
1047.0484031112876,maintenance,7,"[0.6769267916679382,-0.026277290657162666,14.34420394897461,0.0,2.3294477462768555,4.0,0.019999999552965164,0.08869996666908264,0.0,0.0,-0.02307318150997162,0.37692680954933167,0.0,1.0,0.0,0.0,182.56729125976562]",0,DN,0.0,0.6769268182881494,-0.026277289929642844,14.344204417478622,0.0,0,0.0,0.022548763302910998,0.18039010642328798,0.0,182.5672893087317,0.02,0.08869996612656753,,,,,,
1047.0484031112876,scheduling,,"[6.0,2.0,2.0,4.0,0.019999999552965164,0.08869996666908264,2.3294477462768555,-3.520646810531616,0.0,0.125,0.5,0.0]",,,,,,,,,,,,,,0.02,0.08869996612656753,0,2,True,"{""mid"":2,""t0"":1047.0484031112876,""t1"":1081.404358998809,""jid"":23,""oid"":2}",1091.0770774456892,False
1055.4403055192513,maintenance,4,"[0.8176340460777283,-0.01737307384610176,29.79519271850586,0.14063486456871033,-6.062454700469971,4.0,0.019999999552965164,-0.22660119831562042,0.0,0.0,0.11763407289981842,0.5176340937614441,0.0,1.0,0.0,0.0,197.7481231689453]",0,DN,0.0,0.8176340753043845,-0.017373073277457185,29.795193230207115,0.14063485754403426,0,0.0,0.005616910509076677,0.044935284072613414,0.0,197.7481201984774,0.02,-0.22660120214330223,,,,,,
1055.4403055192513,scheduling,,"[6.0,2.0,2.0,4.0,0.019999999552965164,-0.22660119831562042,-6.062454700469971,-11.912549018859863,0.14063486456871033,0.125,0.5,0.0]",,,,,,,,,,,,,,0.02,-0.22660120214330223,0,2,True,"{""mid"":6,""t0"":1055.4403055192513,""t1"":1089.8575670151697,""jid"":23,""oid"":2}",1091.0770774456892,False
1065.8635166344188,scheduling,,"[5.0,3.0,3.0,5.0,0.02500000037252903,-0.39511728286743164,-10.99044418334961,-20.87323760986328,0.24024638533592224,0.25,0.6666666865348816,0.0]",,,,,,,,,,,,,,0.025,-0.39511728833361975,0,2,True,"{""mid"":1,""t0"":1065.8635166344188,""t1"":1098.0178620983581,""jid"":25,""oid"":0}",1209.2165047400206,False
1066.1206908896488,scheduling,,"[4.0,4.0,4.0,6.0,0.029999999329447746,-0.3007372319698334,-8.435713768005371,-19.66788673400879,0.19013915956020355,0.375,0.75,0.0]",,,,,,,,,,,,,,0.03,-0.3007372265446675,3,2,True,"{""mid"":3,""t0"":1066.1206908896488,""t1"":1101.5932989863234,""jid"":26,""oid"":0}",1133.1459808297213,False
1081.404358998809,maintenance,2,"[0.6523177027702332,-0.09848678857088089,3.5773096084594727,0.4427253007888794,-23.38787841796875,5.0,0.02500000037252903,-0.8019130229949951,0.0,0.0,-0.04768228158354759,0.3523177206516266,0.0,1.0,0.0,0.0,314.6282653808594]",0,FAIL_CM,200.0,0.6523177180619711,-0.09848678554234935,3.5773095458626214,0.44272529416859996,0,0.0,0.028659915327940773,0.22927932262352618,8.6563517650116,314.6282659257088,0.025,-0.8019130110244203,,,,,,
1081.404358998809,scheduling,,"[3.0,3.0,3.0,5.0,0.02500000037252903,-0.8019130229949951,-23.38787841796875,-34.5794677734375,0.4427253007888794,0.375,1.0,0.0]",,,,,,,,,,,,,,0.025,-0.8019130110244203,0,2,True,"{""mid"":4,""t0"":1081.404358998809,""t1"":1120.3757088627674,""jid"":26,""oid"":0}",1133.1459808297213,False
1089.8575670151697,maintenance,6,"[0.8415688872337341,-0.13420972228050232,4.035243511199951,0.5488823652267456,-31.841087341308594,5.0,0.02500000037252903,-1.0900872945785522,0.0,0.0,0.1415688842535019,0.5415688753128052,0.0,2.0,0.0,0.0,222.66757202148438]",0,DN,0.0,0.84156887714901,-0.13420971951250082,4.0352433424061065,0.5488823789077464,0,0.0,0.004426592446678698,0.03541273957342959,0.0,222.66757917013194,0.025,-1.0900872452761718,,,,,,
1089.8575670151697,scheduling,,"[3.0,3.0,3.0,5.0,0.02500000037252903,-1.0900872945785522,-31.841087341308594,-43.032676696777344,0.5488823652267456,0.375,1.0,0.0]",,,,,,,,,,,,,,0.025,-1.0900872452761718,0,2,True,"{""mid"":6,""t0"":1089.8575670151697,""t1"":1101.96127805445,""jid"":26,""oid"":0}",1133.1459808297213,False
1098.0178620983581,maintenance,1,"[0.6726166009902954,-0.04899582266807556,7.605069160461426,0.5190931558609009,-29.283266067504883,5.0,0.02500000037252903,-1.002274990081787,0.0,0.0,-0.02738337218761444,0.37261661887168884,0.0,0.0,0.0,0.0,1098.017822265625]",0,DN,0.0,0.672616628631144,-0.04899582337198116,7.605069228089128,0.5190931424849671,0,0.0,0.023518549906736127,0.18814839925388901,0.0,1098.0178620983581,0.025,-1.0022750357357804,,,,,,
1098.0178620983581,scheduling,,"[3.0,3.0,3.0,5.0,0.02500000037252903,-1.002274990081787,-29.283266067504883,-51.141536712646484,0.5190931558609009,0.375,0.6666666865348816,0.0]",,,,,,,,,,,,,,0.025,-1.0022750357357804,0,2,True,"{""mid"":7,""t0"":1098.0178620983581,""t1"":1115.037672705367,""jid"":25,""oid"":1}",1209.2165047400206,False
1101.5932989863234,maintenance,3,"[0.8925355076789856,-0.1074645146727562,5.513777732849121,0.4403001070022583,-23.214181900024414,5.0,0.02500000037252903,-0.7861329317092896,0.0,0.0,0.19253547489643097,0.5925354957580566,0.0,2.0,0.0,0.0,65.06373596191406]",0,DN,0.0,0.8925354821365716,-0.10746451786342837,5.513777886107461,0.44030010749659565,0,0.0,0.0026637453484434034,0.021309962787547227,0.0,65.063736158967,0.025,-0.7861329362320191,,,,,,
1101.5932989863234,scheduling,,"[3.0,3.0,3.0,5.0,0.02500000037252903,-0.7861329317092896,-23.214181900024414,-48.930259704589844,0.4403001070022583,0.375,1.0,0.0]",,,,,,,,,,,,,,0.025,-0.7861329362320191,0,2,True,"{""mid"":1,""t0"":1101.5932989863234,""t1"":1149.3587308624478,""jid"":25,""oid"":1}",1209.2165047400206,False
1101.96127805445,maintenance,6,"[0.821733295917511,-0.019835568964481354,26.302915573120117,0.5497684478759766,-31.91973114013672,5.0,0.02500000037252903,-1.1121940612792969,0.0,0.0,0.12173330783843994,0.521733283996582,0.0,2.0,0.0,0.0,234.7712860107422]",0,DN,0.0,0.8217333082935149,-0.01983556885549509,26.30291634661025,0.5497684465621495,0,0.0,0.005392532206128515,0.04314025764902812,0.0,234.7712902094123,0.025,-1.1121940892078082,,,,,,
1115.037672705367,maintenance,7,"[0.6063413023948669,-0.07058553397655487,4.340000629425049,0.5259770154953003,-29.8599796295166,4.0,0.019999999552965164,-1.038484811782837,0.0,0.0,-0.09365871548652649,0.306341290473938,67.98927307128906,1.0,0.0,0.0,250.5565643310547]",2,CM,80.0,0.6063412827807267,-0.07058553550742264,4.340000831310722,0.5259770359591667,0,0.0,0.04464192287347653,0.3571353829878122,3.662344886302,250.55655890281105,0.02,-1.038484766832787,,,,,,
1115.037672705367,scheduling,,"[3.0,2.0,2.0,4.0,0.019999999552965164,-1.038484811782837,-29.8599796295166,-64.34994506835938,0.5259770154953003,0.25,0.5,0.0]",,,,,,,,,,,,,,0.02,-1.038484766832787,0,2,True,"{""mid"":3,""t0"":1115.037672705367,""t1"":1129.862192948538,""jid"":25,""oid"":2}",1209.2165047400206,False
1120.3757088627674,maintenance,4,"[0.7103731632232666,-0.10726089775562286,3.825934648513794,0.5851964950561523,-35.19801712036133,4.0,0.019999999552965164,-1.2027626037597656,0.0,0.0,0.01037317793816328,0.41037318110466003,0.0,1.0,0.0,0.0,262.68353271484375]",0,DN,0.0,0.7103731774819859,-0.10726089782239856,3.8259345746059057,0.5851965208194281,0,0.0,0.016242761812739825,0.1299420945019186,0.0,262.6835235419935,0.02,-1.2027626086602201,,,,,,
1129.862192948538,maintenance,3,"[0.8509472608566284,-0.04158820956945419,13.247679710388184,0.5471507906913757,-31.687843322753906,4.0,0.019999999552965164,-1.0903130769729614,0.0,0.0,0.15094727277755737,0.5509472489356995,0.0,2.0,0.0,0.0,93.33262634277344]",0,DN,0.0,0.850947274157847,-0.041588207978724645,13.2476800741137,0.5471507915819169,0,0.0,0.004031919108512405,0.03225535286809924,0.0,93.33263012118164,0.02,-1.0903130822075637,,,,,,
1129.862192948538,scheduling,,"[4.0,2.0,2.0,4.0,0.019999999552965164,-1.0903130769729614,-31.687843322753906,-76.57513427734375,0.5471507906913757,0.125,0.5,0.0]",,,,,,,,,,,,,,0.02,-1.0903130822075637,0,1,True,"{""mid"":4,""t0"":1129.862192948538,""t1"":1140.8199130164026,""jid"":25,""oid"":3}",1209.2165047400206,False
1133.6931692924786,scheduling,,"[3.0,3.0,3.0,5.0,0.02500000037252903,-0.8147526979446411,-23.67921257019043,-73.30235290527344,0.4467693865299225,0.25,0.3333333432674408,0.0]",,,,,,,,,,,,,,0.025,-0.8147526977984966,0,3,True,"{""mid"":5,""t0"":1133.6931692924786,""t1"":1176.7719754175407,""jid"":27,""oid"":0}",1190.7778711373069,False
1134.5118224712066,scheduling,,"[2.0,4.0,4.0,6.0,0.029999999329447746,-0.6321906447410583,-18.37339973449707,-64.95820617675781,0.36829641461372375,0.375,0.5,0.0]",,,,,,,,,,,,,,0.03,-0.6321906440780573,0,1,True,"{""mid"":6,""t0"":1134.5118224712066,""t1"":1149.9310207158105,""jid"":28,""oid"":0}",1194.478668783003,False
1140.8199130164026,maintenance,4,"[0.6583397388458252,-0.05203341692686081,6.88672399520874,0.3740527927875519,-18.73956871032715,6.0,0.029999999329447746,-0.665519654750824,0.0,0.0,-0.041660238057374954,0.35833975672721863,0.0,1.0,0.0,0.0,283.1277160644531]",0,DN,0.0,0.6583397619693292,-0.05203341551265672,6.886723818507856,0.37405278177602297,0,0.0,0.02703021747704776,0.2162417398163821,0.0,283.12772769562866,0.03,-0.6655196312167689,,,,,,
1140.8199130164026,scheduling,,"[2.0,4.0,4.0,6.0,0.029999999329447746,-0.665519654750824,-18.73956871032715,-71.26629638671875,0.3740527927875519,0.375,0.75,0.0]",,,,,,,,,,,,,,0.03,-0.6655196312167689,0,1,True,"{""mid"":4,""t0"":1140.8199130164026,""t1"":1170.107852637164,""jid"":27,""oid"":0}",1190.7778711373069,False
1149.3587308624478,maintenance,1,"[0.6516633629798889,-0.020953280851244926,16.78321075439453,0.6828508377075195,-45.93532180786133,6.0,0.029999999329447746,-1.638156771659851,0.0,0.0,-0.04833665117621422,0.35166335105895996,51.34086990356445,0.0,0.0,0.0,1149.3587646484375]",0,DN,0.0,0.6516633470413767,-0.02095328158976728,16.783211046670353,0.682850836043383,0,0.0,0.02884264551038121,0.23074116408304968,0.0,1149.3587308624478,0.03,-1.6381567945386044,,,,,,
1149.3587308624478,scheduling,,"[2.0,3.0,3.0,6.0,0.029999999329447746,-1.638156771659851,-45.93532180786133,-88.96791076660156,0.6828508377075195,0.375,1.0,0.0]",,,,,,,,,,,,,,0.03,-1.6381567945386044,0,2,True,"{""mid"":1,""t0"":1149.3587308624478,""t1"":1192.3877177383315,""jid"":28,""oid"":0}",1194.478668783003,False
1149.9310207158105,maintenance,6,"[0.7839847803115845,-0.03774850443005562,12.821297645568848,0.601144552230835,-36.7662467956543,6.0,0.029999999329447746,-1.341355323791504,0.0,0.0,0.08398480713367462,0.4839847981929779,0.0,2.0,0.0,0.0,282.74102783203125]",0,DN,0.0,0.7839848053522813,-0.03774850294123355,12.821298002353721,0.6011445501001118,0,0.0,0.00784620579106186,0.06276964632849488,0.0,282.74103287077276,0.03,-1.3413553320326987,,,,,,
1149.9310207158105,scheduling,,"[2.0,3.0,3.0,6.0,0.029999999329447746,-1.341355323791504,-36.7662467956543,-89.54019927978516,0.601144552230835,0.375,0.6666666865348816,0.0]",,,,,,,,,,,,,,0.03,-1.3413553320326987,0,3,True,"{""mid"":3,""t0"":1149.9310207158105,""t1"":1160.1116375871325,""jid"":28,""oid"":1}",1194.478668783003,False
1154.894524740042,scheduling,,"[1.0,4.0,4.0,7.0,0.03500000014901161,-1.1405630111694336,-31.297313690185547,-85.34091186523438,0.5427078604698181,0.5,0.5,0.0]",,,,,,,,,,,,,,0.035,-1.140562996708348,0,3,True,"{""mid"":6,""t0"":1154.894524740042,""t1"":1170.2896566694963,""jid"":29,""oid"":0}",1221.1755515434263,False
1160.1116375871325,maintenance,3,"[0.8299452662467957,-0.021002035588026047,25.233041763305664,0.5715227127075195,-33.900699615478516,7.0,0.03500000014901161,-1.3171135187149048,0.0,0.0,0.12994523346424103,0.5299452543258667,0.0,2.0,0.0,0.0,123.58207702636719]",0,DN,0.0,0.8299452387381157,-0.021002035419731335,25.233041852707,0.5715227011096566,0,0.0,0.004969508757987732,0.039756070063901854,0.0,123.5820747597761,0.035,-1.3171134770679116,,,,,,
1170.107852637164,maintenance,4,"[0.5995742678642273,-0.058765485882759094,5.097793102264404,0.5923064947128296,-35.889583587646484,7.0,0.03500000014901161,-1.3848375082015991,0.0,0.0,-0.10042572766542435,0.2995742857456207,29.287939071655273,1.0,0.0,0.0,312.4156799316406]",2,CM,80.0,0.5995742760351908,-0.05876548593413844,5.097792884260999,0.5923064968255933,0,0.0,0.04761857202956159,0.3809485762364927,3.821535592381424,312.41566731639,0.035,-1.3848374594834092,,,,,,
1170.2896566694963,maintenance,6,"[0.7539052367210388,-0.030079592019319534,15.09013843536377,0.5057715177536011,-28.190292358398438,7.0,0.03500000014901161,-1.1091946363449097,0.0,0.0,0.05390521138906479,0.45390522480010986,0.0,2.0,0.0,0.0,303.09967041015625]",0,DN,0.0,0.7539052130349826,-0.03007959231729873,15.090138464873487,0.5057714969811582,0,0.0,0.010570597074471918,0.08456477659577534,0.0,303.0996688244585,0.035,-1.109194622242662,,,,,,
1170.2896566694963,scheduling,,"[2.0,4.0,4.0,7.0,0.03500000014901161,-1.1091946363449097,-28.190292358398438,-91.12724304199219,0.5057715177536011,0.25,0.5,0.0]",,,,,,,,,,,,,,0.035,-1.109194622242662,0,1,True,"{""mid"":6,""t0"":1170.2896566694963,""t1"":1177.6793448058913,""jid"":28,""oid"":2}",1194.478668783003,False
1176.7719754175407,maintenance,5,"[0.6313648223876953,-0.07258997112512589,4.564884185791016,0.6548149585723877,-42.54698944091797,7.0,0.03500000014901161,-1.6228162050247192,0.0,0.0,-0.06863519549369812,0.33136481046676636,0.0,1.0,0.0,0.0,361.21234130859375]",0,DN,0.0,0.6313648045052296,-0.07258997340589335,4.5648839496382445,0.6548149789169591,0,0.0,0.035105937322420976,0.2808474985793678,0.0,361.21233370269306,0.035,-1.6228161988658032,,,,,,
1177.6793448058913,maintenance,6,"[0.7228004932403564,-0.03110472857952118,13.592804908752441,0.7952430844306946,-63.43727493286133,7.0,0.03500000014901161,-2.497591972351074,1.0,0.0,0.02280048467218876,0.4228004813194275,0.0,2.0,0.0,0.0,310.4893493652344]",0,DN,0.0,0.7228004850666637,-0.031104727968318868,13.592804460379758,0.7952431014718563,0,0.0,0.014371890665108038,0.1149751253208643,0.0,310.48935696085357,0.035,-2.4975920637913216,,,,,,
1191.4889747198895,scheduling,,"[3.0,3.0,3.0,8.0,0.03999999910593033,-2.098252534866333,-51.4979362487793,-120.55300903320312,0.7240259647369385,0.125,0.6666666865348816,1.0]",,,,,,,,,,,,,,0.04,-2.098252436802921,0,2,True,"{""mid"":6,""t0"":1191.4889747198895,""t1"":1206.78103863379,""jid"":30,""oid"":0}",1305.112075361693,False
1192.3877177383315,maintenance,1,"[0.5800145864486694,-0.0716487392783165,3.90815806388855,0.7301575541496277,-52.39667892456055,8.0,0.03999999910593033,-2.067176580429077,1.0,0.0,-0.11998539417982101,0.28001460433006287,94.36985778808594,0.0,0.0,0.0,1192.3876953125]",2,CM,80.0,0.58001460652998,-0.07164874051139669,3.9081581131972585,0.7301575431981195,0,0.0,0.05731628331578131,0.4585302665262505,4.1523781036754865,1192.3877177383315,0.04,-2.0671765251654457,,,,,,
1192.3877177383315,scheduling,,"[2.0,3.0,3.0,8.0,0.03999999910593033,-2.067176580429077,-52.39667892456055,-121.45175170898438,0.7301575541496277,0.125,1.0,1.0]",,,,,,,,,,,,,,0.04,-2.0671765251654457,0,1,True,"{""mid"":3,""t0"":1192.3877177383315,""t1"":1213.676551988706,""jid"":30,""oid"":0}",1305.112075361693,False
1195.037672705367,scheduling,,"[2.0,3.0,3.0,8.0,0.03999999910593033,-2.2529971599578857,-55.046634674072266,-124.1017074584961,0.7474550008773804,0.25,1.0,1.0]",,,,,,,,,,,,,,0.04,-2.2529971025783,0,1,True,"{""mid"":7,""t0"":1195.037672705367,""t1"":1230.4965478968502,""jid"":30,""oid"":0}",1305.112075361693,False
1202.0282048188376,scheduling,,"[2.0,3.0,3.0,8.0,0.03999999910593033,-2.539111852645874,-62.037166595458984,-131.0922393798828,0.7879491448402405,0.375,1.0,1.0]",,,,,,,,,,,,,,0.04,-2.539111754166979,0,1,True,"{""mid"":0,""t0"":1202.0282048188376,""t1"":1222.7928346172923,""jid"":24,""oid"":0}",1128.156714489011,True
1206.78103863379,maintenance,6,"[0.67469722032547,-0.04810323566198349,7.7894392013549805,0.7640888094902039,-57.771995544433594,8.0,0.03999999910593033,-2.4036402702331543,1.0,0.0,-0.02530275098979473,0.3746972382068634,0.0,2.0,0.0,0.0,339.591064453125]",0,DN,0.0,0.674697248341592,-0.048103236725071774,7.789439419287494,0.7640888159546513,0,0.0,0.023045434118187023,0.18436347294549618,0.0,339.59105078875234,0.04,-2.4036401606765914,,,,,,
1206.78103863379,scheduling,,"[2.0,3.0,3.0,8.0,0.03999999910593033,-2.4036402702331543,-57.771995544433594,-135.84507751464844,0.7640888094902039,0.375,0.6666666865348816,1.0]",,,,,,,,,,,,,,0.04,-2.4036401606765914,0,3,True,"{""mid"":5,""t0"":1206.78103863379,""t1"":1240.2785925482115,""jid"":30,""oid"":1}",1305.112075361693,False
1213.676551988706,maintenance,3,"[0.7545155882835388,-0.07542963325977325,6.025690078735352,0.744260311126709,-54.54380416870117,8.0,0.03999999910593033,-2.2801852226257324,1.0,0.0,0.05451560392975807,0.45451560616493225,0.0,2.0,0.0,0.0,177.14698791503906]",0,DN,0.0,0.7545156032068588,-0.07542963553125681,6.02569003556321,0.744260297199256,0,0.0,0.010506947569670163,0.0840555805573613,0.0,177.14698916134967,0.04,-2.280185321139958,,,,,,
1213.676551988706,scheduling,,"[2.0,3.0,3.0,8.0,0.03999999910593033,-2.2801852226257324,-54.54380416870117,-142.74058532714844,0.744260311126709,0.375,0.6666666865348816,1.0]",,,,,,,,,,,,,,0.04,-2.280185321139958,0,3,True,"{""mid"":3,""t0"":1213.676551988706,""t1"":1240.2325769655015,""jid"":30,""oid"":2}",1305.112075361693,False
1222.7928346172923,maintenance,0,"[0.9534108638763428,-0.046589143574237823,14.024959564208984,0.7579143047332764,-56.73854446411133,7.0,0.03500000014901161,-2.3845202922821045,1.0,0.0,0.25341084599494934,0.6534108519554138,0.0,1.0,0.0,0.0,20.764629364013672]",0,DN,0.0,0.9534108552030663,-0.04658914479693366,14.024959205648946,0.7579143335267999,0,0.0,0.0014509155309285746,0.011607324247428597,0.0,20.764629798454735,0.035,-2.384520362160274,,,,,,
1228.8515657147123,scheduling,,"[2.0,4.0,4.0,8.0,0.03999999910593033,-2.004596710205078,-47.097957611083984,-128.9449920654297,0.6919363737106323,0.375,0.5,0.0]",,,,,,,,,,,,,,0.04,-2.004596698314901,0,3,True,"{""mid"":6,""t0"":1228.8515657147123,""t1"":1252.2948413547253,""jid"":31,""oid"":0}",1395.0404512835614,False
1230.4965478968502,maintenance,7,"[0.8518692255020142,-0.14813074469566345,3.725554943084717,0.6631907224655151,-43.529541015625,8.0,0.03999999910593033,-1.8157330751419067,0.0,0.0,0.1518692523241043,0.55186927318573,0.0,2.0,0.0,0.0,35.4588737487793]",0,DN,0.0,0.8518692493439496,-0.14813075065605041,3.7255549364314824,0.663190734799178,0,0.0,0.003995064480839525,0.0319605158467162,0.0,35.45887519148323,0.04,-1.8157330608114997,,,,,,
1230.4965478968502,scheduling,,"[2.0,4.0,4.0,8.0,0.03999999910593033,-1.8157330751419067,-43.529541015625,-130.5899658203125,0.6631907224655151,0.375,0.75,0.0]",,,,,,,,,,,,,,0.04,-1.8157330608114997,0,3,True,"{""mid"":7,""t0"":1230.4965478968502,""t1"":1259.2181479708413,""jid"":24,""oid"":1}",1128.156714489011,True
1240.2325769655015,maintenance,3,"[0.7045621871948242,-0.049953412264585495,8.098790168762207,0.8675625920295715,-80.86579895019531,8.0,0.03999999910593033,-3.2939507961273193,1.0,0.0,0.004562191665172577,0.40456220507621765,0.0,2.0,0.0,0.0,203.70301818847656]",0,DN,0.0,0.7045621915438843,-0.04995341166297451,8.098790014051152,0.8675625681686888,0,0.0,0.017197875975593503,0.13758300780474803,0.0,203.70301413814514,0.04,-3.2939508527955716,,,,,,
1240.2325769655015,scheduling,,"[2.0,3.0,3.0,8.0,0.03999999910593033,-3.2939507961273193,-80.86579895019531,-152.68490600585938,0.8675625920295715,0.375,1.0,1.0]",,,,,,,,,,,,,,0.04,-3.2939508527955716,0,1,True,"{""mid"":0,""t0"":1240.2325769655015,""t1"":1271.5094858752566,""jid"":31,""oid"":0}",1395.0404512835614,False
1240.2785925482115,maintenance,5,"[0.5467230081558228,-0.08464179933071136,2.914907455444336,0.8677148222923279,-80.91181182861328,8.0,0.03999999910593033,-3.2502622604370117,1.0,0.0,-0.15327699482440948,0.246723011136055,63.50661849975586,1.0,0.0,0.0,424.7189636230469]",2,CM,80.0,0.5467230072303423,-0.0846417972748873,2.9149074709398155,0.8677148352086475,0,0.0,0.07818764271349131,0.6255011417079305,4.482515604500754,424.7189508333638,0.04,-3.2502622777726193,,,,,,
