time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue
660.7176355304221,scheduling,,"[4.0,4.0,4.0,2.0,0.009999999776482582,-3.568629264831543,-91.61900329589844,-209.31382751464844,0.8987816572189331,0.25,0.75,1.0]",,,,,,,,,,,,,,,,,,0.01,-3.5686292166259532,0,0,True,"{""mid"":5,""t0"":660.7176355304221,""t1"":675.4835655685412,""jid"":19,""oid"":0}",712.9315119465714,False
666.1789416528823,maintenance,4,"[0.43977025151252747,-0.02280346304178238,6.129343509674072,0.8987991809844971,-91.62593078613281,2.0,0.009999999776482582,-3.8532028198242188,1.0,0.0,0.43977025151252747,0.009999999776482582,-0.2602297365665436,0.1397702544927597,245.13095092773438,0.0,0.0,0.0,666.178955078125]",0,DN,0.0,0.4397702516960061,-0.022803462348794545,6.129343411019105,0.898799168649118,0,0.0,0.16064984082507444,0.002803462348794545,0.0,0.0,0.19818094042866521,1.5854475234293217,0.0,666.1789416528823,0.01,-3.853202879169215,,,,,,
666.1789416528823,scheduling,,"[4.0,4.0,4.0,2.0,0.009999999776482582,-3.8532028198242188,-91.62593078613281,-214.77513122558594,0.8987991809844971,0.25,0.5,1.0]",,,,,,,,,,,,,,,,,,0.01,-3.853202879169215,0,0,True,"{""mid"":7,""t0"":666.1789416528823,""t1"":684.2796818824957,""jid"":19,""oid"":1}",712.9315119465714,False
675.4835655685412,maintenance,5,"[0.460847407579422,-0.023062780499458313,6.974328994750977,0.9639515280723572,-136.20252990722656,2.0,0.009999999776482582,-5.0,1.0,0.0,0.460847407579422,0.009999999776482582,-0.23915258049964905,0.16084742546081543,320.1922912597656,0.0,0.0,0.0,675.4835815429688]",0,DN,0.0,0.46084742060750644,-0.023062781091541695,6.974328896808436,0.9639515356011019,0,0.0,0.1256711980477393,0.003062781091541695,0.0,0.0,0.16680055777229588,1.334404462178367,0.0,675.4835655685412,0.01,-5.0,,,,,,
675.4835655685412,scheduling,,"[4.0,3.0,3.0,2.0,0.009999999776482582,-5.0,-136.20252990722656,-235.26075744628906,0.9599053859710693,0.25,1.0,1.0]",,,,,,,,,,,,,,,,,,0.01,-5.0,0,4,True,"{""mid"":1,""t0"":675.4835655685412,""t1"":722.4458612584453,""jid"":18,""oid"":1}",773.1776590494868,False
684.2796818824957,maintenance,7,"[0.9195783734321594,0.821822464466095,100.0,0.9559223055839539,-144.99864196777344,2.0,0.009999999776482582,-5.0,1.0,0.0,0.9195783734321594,0.009999999776482582,0.21957838535308838,0.6195783615112305,0.0,1.0,0.0,0.0,73.09139251708984]",0,DN,0.0,0.9195783781371744,0.8218224886195165,100.0,0.9559223244060829,0,0.0,0.0004329249385821274,0.0,0.0,0.0,0.0020338602052919225,0.01627088164233538,0.0,73.09139076639826,0.01,-5.0,,,,,,
691.8500714095157,scheduling,,"[4.0,4.0,4.0,3.0,0.014999999664723873,-4.959205150604248,-114.42677307128906,-240.44625854492188,0.912434458732605,0.25,0.75,1.0]",,,,,,,,,,,,,,,,,,0.015,-4.959205191438239,0,0,True,"{""mid"":3,""t0"":691.8500714095157,""t1"":741.3966455080824,""jid"":20,""oid"":0}",784.1754403913959,False
697.2700053793053,maintenance,2,"[0.8527742624282837,0.526457667350769,100.0,0.8933777809143066,-108.3908920288086,3.0,0.014999999664723873,-4.437507629394531,1.0,0.0,0.8527742624282837,0.009999999776482582,0.15277424454689026,0.5527742505073547,0.0,1.0,0.0,0.0,45.82327651977539]",0,DN,0.0,0.8527742516431388,0.5264576528658267,100.0,0.8933777902686599,0,0.0,0.0009975812313084218,0.0,0.0,0.0,0.003959214668022907,0.031673717344183255,0.0,45.82327791918442,0.015,-4.437507499401082,,,,,,
697.2700053793053,scheduling,,"[4.0,4.0,4.0,3.0,0.014999999664723873,-4.437507629394531,-108.3908920288086,-213.78990173339844,0.8919539451599121,0.25,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-4.437507499401082,0,0,True,"{""mid"":4,""t0"":697.2700053793053,""t1"":709.8915338463232,""jid"":16,""oid"":1}",577.2521370999633,True
704.7890252025527,scheduling,,"[4.0,4.0,4.0,3.0,0.014999999664723873,-5.0,-115.909912109375,-221.30892944335938,0.9041305780410767,0.375,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-5.0,0,0,True,"{""mid"":6,""t0"":704.7890252025527,""t1"":713.735647209515,""jid"":15,""oid"":3}",538.617472932024,True
709.251672818033,scheduling,,"[4.0,4.0,4.0,3.0,0.014999999664723873,-5.0,-120.37255859375,-225.77157592773438,0.9083235859870911,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-5.0,3,3,True,"{""mid"":0,""t0"":709.251672818033,""t1"":740.1421173047215,""jid"":18,""oid"":1}",773.1776590494868,False
709.8915338463232,maintenance,4,"[0.40635132789611816,-0.0334189347922802,3.1823670864105225,0.8913590908050537,-114.64112091064453,3.0,0.014999999664723873,-5.0,1.0,0.0,0.40635132789611816,0.009999999776482582,-0.29364868998527527,0.10635131597518921,288.8435363769531,0.0,0.0,0.0,709.8915405273438]",0,DN,0.0,0.406351318001596,-0.03341893369441007,3.182367186640226,0.8913590674737705,0,0.0,0.23478611392984522,0.013418933694410069,0.0,0.0,0.25663865405688363,2.053109232455069,0.0,709.8915338463232,0.015,-5.0,,,,,,
709.8915338463232,scheduling,,"[4.0,4.0,4.0,3.0,0.014999999664723873,-5.0,-114.64112091064453,-208.57179260253906,0.8900337219238281,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-5.0,3,3,True,"{""mid"":2,""t0"":709.8915338463232,""t1"":748.0204504042515,""jid"":16,""oid"":2}",577.2521370999633,True
713.735647209515,maintenance,6,"[0.9628735780715942,0.6648860573768616,100.0,0.8421483635902405,-96.62537384033203,3.0,0.014999999664723873,-5.0,1.0,0.0,0.9628735780715942,0.009999999776482582,0.2628735899925232,0.6628736257553101,0.0,1.0,0.0,0.0,8.946621894836426]",0,DN,0.0,0.9628736033346327,0.6648860450454214,100.0,0.8421483648960753,0,0.0,0.000252008926416551,0.0,0.0,0.0,0.0013200878477433184,0.010560702781946547,0.0,8.946622006962343,0.015,-5.0,,,,,,
713.735647209515,scheduling,,"[4.0,3.0,3.0,3.0,0.014999999664723873,-5.0,-96.62537384033203,-188.3379364013672,0.8432698845863342,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-5.0,3,3,True,"{""mid"":4,""t0"":713.735647209515,""t1"":753.8138944524961,""jid"":16,""oid"":2}",577.2521370999633,True
722.4458612584453,maintenance,1,"[0.503004789352417,-0.06358582526445389,3.192610263824463,0.8288415670394897,-91.19609069824219,3.0,0.014999999664723873,-4.561678886413574,1.0,0.0,0.503004789352417,0.009999999776482582,-0.19699522852897644,0.20300476253032684,369.44622802734375,0.0,0.0,0.0,722.4458618164062]",0,DN,0.0,0.5030047649840428,-0.06358582526396495,3.1926103678187014,0.828841571558204,0,0.0,0.07608946083779494,0.04358582526396494,0.0,0.0,0.1160840326994684,0.9286722615957472,0.0,722.4458612584453,0.015,-4.561678894608485,,,,,,
722.4458612584453,scheduling,,"[4.0,3.0,3.0,3.0,0.014999999664723873,-4.561678886413574,-91.19609069824219,-192.7404327392578,0.8306164741516113,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-4.561678894608485,0,0,True,"{""mid"":1,""t0"":722.4458612584453,""t1"":739.422075786701,""jid"":16,""oid"":2}",577.2521370999633,True
739.422075786701,maintenance,1,"[0.4946253299713135,-0.00837942399084568,23.22657585144043,0.8563942313194275,-99.25371551513672,3.0,0.014999999664723873,-5.0,1.0,0.0,0.4946253299713135,0.009999999776482582,-0.20537465810775757,0.1946253478527069,386.42242431640625,0.0,0.0,0.0,739.4220581054688]",0,FAIL_CM,200.0,0.4946253406417541,-0.008379424342288666,23.22657651546935,0.8563942309249952,0,0.0,0.08414738246375038,0.0,0.0,0.0,0.12496246105844416,0.9996996884675533,6.0,739.422075786701,0.015,-5.0,,,,,,
739.422075786701,scheduling,,"[3.0,3.0,3.0,3.0,0.014999999664723873,-5.0,-99.25371551513672,-188.31204223632812,0.8568075299263,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-5.0,0,0,True,"{""mid"":5,""t0"":739.422075786701,""t1"":774.8531719070878,""jid"":16,""oid"":3}",577.2521370999633,True
740.1421173047215,maintenance,0,"[0.9193260669708252,0.6542758941650391,100.0,0.8519690632820129,-97.09354400634766,3.0,0.014999999664723873,-4.672430992126465,1.0,0.0,0.9193260669708252,0.009999999776482582,0.21932606399059296,0.6193260550498962,0.0,1.0,0.0,0.0,30.890443801879883]",0,DN,0.0,0.9193260682198515,0.6542759010280824,100.0,0.8519690763082524,0,0.0,0.0004342921877614481,0.0,0.0,0.0,0.0020389878390051183,0.016311902712040947,0.0,30.89044448668858,0.015,-4.672430970938119,,,,,,
740.1421173047215,scheduling,,"[3.0,3.0,3.0,3.0,0.014999999664723873,-4.672430992126465,-97.09354400634766,-189.03208923339844,0.8526030778884888,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-4.672430970938119,0,0,True,"{""mid"":7,""t0"":740.1421173047215,""t1"":769.5971055879946,""jid"":16,""oid"":3}",577.2521370999633,True
741.3966455080824,maintenance,3,"[0.805778443813324,-0.18429045379161835,2.7444634437561035,0.8256621956825256,-87.68260955810547,3.0,0.014999999664723873,-3.747884511947632,1.0,0.0,0.805778443813324,0.009999999776482582,0.10577843338251114,0.505778431892395,0.0,1.0,0.0,0.0,265.7035217285156]",0,DN,0.0,0.8057784339844742,-0.18429045958689416,2.744463468799351,0.8256621945894824,0,0.0,0.0017943225814063294,0.16429045958689417,0.0,0.0,0.006319445339558022,0.05055556271646418,0.0,265.7035163739093,0.015,-3.747884592076208,,,,,,
741.3966455080824,scheduling,,"[3.0,3.0,3.0,3.0,0.014999999664723873,-3.747884511947632,-87.68260955810547,-184.38250732421875,0.8275916576385498,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-3.747884592076208,0,0,True,"{""mid"":3,""t0"":741.3966455080824,""t1"":758.8423396370465,""jid"":18,""oid"":3}",773.1776590494868,False
748.0204504042515,maintenance,2,"[0.7123125195503235,-0.1404617428779602,2.935408115386963,0.8157346248626709,-82.97549438476562,3.0,0.014999999664723873,-3.3698322772979736,1.0,0.0,0.7123125195503235,0.009999999776482582,0.012312514707446098,0.41231250762939453,0.0,1.0,0.0,0.0,96.57372283935547]",0,DN,0.0,0.7123125151079123,-0.14046173653522653,2.935408071112007,0.8157346142745415,0,0.0,0.005760172208366707,0.12046173653522653,0.0,0.0,0.015935766083088138,0.1274861286647051,0.0,96.57372294413062,0.015,-3.369832221834636,,,,,,
748.0204504042515,scheduling,,"[3.0,3.0,3.0,3.0,0.014999999664723873,-3.3698322772979736,-82.97549438476562,-163.81210327148438,0.8181421160697937,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.015,-3.369832221834636,0,0,True,"{""mid"":0,""t0"":748.0204504042515,""t1"":795.4522590877648,""jid"":16,""oid"":4}",577.2521370999633,True
753.8138944524961,maintenance,4,"[0.2962670624256134,-0.11008425801992416,0.0,0.48886704444885254,-31.20534896850586,3.0,0.014999999664723873,-1.2089521884918213,0.0,0.0,0.2962670624256134,0.009999999776482582,-0.40373292565345764,-0.003732936456799507,332.7658996582031,0.0,0.0,0.0,753.8139038085938]",0,FAIL_CM,200.0,0.29626706356457083,-0.11008425443702519,0.0,0.48886704783203594,0,0.0,0.7167501729381721,0.09008425443702518,0.0,0.0,0.5093312575358864,4.074650060287091,6.0,753.8138944524961,0.015,-1.2089522331733695,,,,,,
753.8138944524961,scheduling,,"[2.0,2.0,2.0,3.0,0.014999999664723873,-1.2089521884918213,-31.20534896850586,-32.195682525634766,0.5005199909210205,0.5,1.0,0.0]",,,,,,,,,,,,,,,,,,0.015,-1.2089522331733695,0,3,True,"{""mid"":2,""t0"":753.8138944524961,""t1"":800.8882852119054,""jid"":20,""oid"":1}",784.1754403913959,True
758.8423396370465,maintenance,3,"[0.7706509232521057,-0.03512750193476677,13.398361206054688,0.5257011651992798,-30.48395347595215,3.0,0.014999999664723873,-1.2089941501617432,0.0,0.0,0.7706509232521057,0.009999999776482582,0.07065093517303467,0.47065094113349915,0.0,1.0,0.0,0.0,283.1492004394531]",0,DN,0.0,0.770650933813486,-0.0351275001709882,13.398361156430841,0.5257011647720894,0,0.0,0.002782158886926929,0.015127500170988201,0.0,0.0,0.008955342293001801,0.07164273834401441,0.0,283.14921050287336,0.015,-1.2089941451532096,,,,,,
769.5971055879946,maintenance,7,"[0.8041340112686157,-0.1154443696141243,4.3668999671936035,0.5335447788238525,-30.50373077392578,4.0,0.019999999552965164,-1.196364402770996,0.0,0.0,0.8041340112686157,0.009999999776482582,0.10413400828838348,0.5041339993476868,0.0,1.0,0.0,0.0,158.4088134765625]",0,DN,0.0,0.8041340100633411,-0.11544436807383329,4.366899992392167,0.533544785945683,0,0.0,0.0018315529928067007,0.09544436807383329,0.0,0.0,0.0064235498991371005,0.051388399193096804,0.0,158.40881447189724,0.02,-1.1963644406878593,,,,,,
774.8531719070878,maintenance,5,"[0.37758177518844604,-0.08326563239097595,0.9317384362220764,0.5909815430641174,-35.759796142578125,4.0,0.019999999552965164,-1.3691680431365967,0.0,0.0,0.37758177518844604,0.009999999776482582,-0.322418212890625,0.07758178561925888,419.5618896484375,0.0,0.0,0.0,774.8531494140625]",0,DN,0.0,0.3775817884632835,-0.08326563214422295,0.9317384191463947,0.5909815138097441,0,0.0,0.3214813932911071,0.06326563214422294,0.0,0.0,0.3152219268261932,2.5217754146095457,0.0,774.8531719070878,0.02,-1.3691680621724607,,,,,,
774.8531719070878,scheduling,,"[4.0,3.0,3.0,4.0,0.019999999552965164,-1.3691680431365967,-35.759796142578125,-49.201942443847656,0.5909815430641174,0.25,1.0,0.0]",,,,,,,,,,,,,,,,,,0.02,-1.3691680621724607,0,0,True,"{""mid"":5,""t0"":774.8531719070878,""t1"":811.4451778485416,""jid"":18,""oid"":4}",773.1776590494868,True
795.4522590877648,maintenance,0,"[0.8258867263793945,-0.09343932569026947,5.628109455108643,0.6780239343643188,-45.33112335205078,5.0,0.02500000037252903,-1.6561335325241089,0.0,0.0,0.8258867263793945,0.009999999776482582,0.1258867383003235,0.5258867144584656,0.0,1.0,0.0,0.0,86.2005844116211]",0,FAIL_CM,200.0,0.8258867420629705,-0.093439326156881,5.628109316413809,0.6780239490331194,0,0.0,0.0013958073848112944,0.073439326156881,0.0,0.0,0.005174279723945987,0.041394237791567895,6.0,86.20058626973184,0.025,-1.6561334882288972,,,,,,
800.8882852119054,maintenance,2,"[0.5740683078765869,-0.13824418187141418,1.982494592666626,0.6519374847412109,-42.21492385864258,5.0,0.02500000037252903,-1.4829812049865723,0.0,0.0,0.5740683078765869,0.009999999776482582,-0.12593166530132294,0.27406832575798035,0.0,1.0,0.0,0.0,149.44155883789062]",0,DN,0.0,0.5740683345234328,-0.13824418058447951,1.982494549605671,0.6519374660419259,0,0.0,0.03200385906509352,0.11824418058447951,0.0,0.0,0.06061498140276688,0.48491985122213505,0.0,149.44155775178456,0.025,-1.4829812221630496,,,,,,
800.8882852119054,scheduling,,"[4.0,4.0,4.0,5.0,0.02500000037252903,-1.4829812049865723,-42.21492385864258,-60.462459564208984,0.6519374847412109,0.125,1.0,0.0]",,,,,,,,,,,,,,,,,,0.025,-1.4829812221630496,0,2,True,"{""mid"":2,""t0"":800.8882852119054,""t1"":844.9109732937349,""jid"":18,""oid"":4}",773.1776590494868,True
811.4451778485416,maintenance,5,"[0.30176153779029846,-0.07582026720046997,0.023232897743582726,0.6685472726821899,-44.17080307006836,5.0,0.02500000037252903,-1.5287226438522339,0.0,0.0,0.30176153779029846,0.009999999776482582,-0.39823848009109497,0.001761524472385645,456.1539001464844,0.0,0.0,0.0,811.4451904296875]",0,DN,0.0,0.3017615244304745,-0.075820264032809,0.023232897602575683,0.6685472564431347,0,0.0,0.6821982564951868,0.055820264032809,0.0,0.0,0.4955963027943325,3.96477042235466,0.0,811.4451778485416,0.025,-1.5287226132315086,,,,,,
811.4451778485416,scheduling,,"[4.0,3.0,3.0,5.0,0.02500000037252903,-1.5287226438522339,-44.17080307006836,-52.88821792602539,0.6685472726821899,0.125,1.0,0.0]",,,,,,,,,,,,,,,,,,0.025,-1.5287226132315086,0,2,True,"{""mid"":3,""t0"":811.4451778485416,""t1"":831.4484983263261,""jid"":20,""oid"":2}",784.1754403913959,True
831.4484983263261,maintenance,3,"[0.7348865866661072,-0.035764358937740326,12.159774780273438,0.7744278907775879,-59.564613342285156,5.0,0.02500000037252903,-2.0937039852142334,1.0,0.0,0.7348865866661072,0.009999999776482582,0.034886572510004044,0.4348865747451782,0.0,1.0,0.0,0.0,355.75537109375]",0,DN,0.0,0.7348865733322621,-0.03576436048122389,12.159774912250295,0.7744278870253596,0,0.0,0.004347055837716498,0.01576436048122389,0.0,0.0,0.012756626407541775,0.1020530112603342,0.0,355.75536919215295,0.025,-2.093703906114632,,,,,,
840.9650518143501,scheduling,,"[4.0,3.0,3.0,6.0,0.029999999329447746,-1.6188080310821533,-46.05411148071289,-75.87348937988281,0.6837912797927856,0.125,0.6666666865348816,0.0]",,,,,,,,,,,,,,,,,,0.03,-1.6188079924012115,0,2,True,"{""mid"":7,""t0"":840.9650518143501,""t1"":888.8888400271521,""jid"":23,""oid"":0}",948.0052719685966,False
844.9109732937349,maintenance,2,"[0.42752522230148315,-0.14654310047626495,0.8702234029769897,0.7134954333305359,-50.00003433227539,6.0,0.029999999329447746,-1.7128589153289795,1.0,0.0,0.42752522230148315,0.009999999776482582,-0.2724747657775879,0.1275252401828766,44.02268981933594,1.0,0.0,0.0,193.46424865722656]",0,DN,0.0,0.4275252368818711,-0.14654309764156165,0.8702234286994026,0.7134954461678791,0,0.0,0.18490009871643306,0.12654309764156166,0.0,0.0,0.21835945907796317,1.7468756726237054,0.0,193.46424583361397,0.03,-1.7128588622540695,,,,,,
888.8888400271521,maintenance,7,"[0.5597609281539917,-0.24437308311462402,1.0629686117172241,0.85773766040802,-78.00330352783203,4.0,0.019999999552965164,-2.281710624694824,1.0,0.0,0.5597609281539917,0.009999999776482582,-0.14023907482624054,0.25976091623306274,0.0,1.0,0.0,0.0,277.7005615234375]",0,FAIL_CM,200.0,0.5597609215884302,-0.2443730884749109,1.0629686075891254,0.8577376818739002,0,0.0,0.03815308295917153,0.22437308847491091,0.0,0.0,0.06929244573045651,0.5543395658436521,6.0,277.70054891105474,0.02,-2.281710538954689,,,,,,
888.8888400271521,scheduling,,"[4.0,3.0,3.0,4.0,0.019999999552965164,-2.281710624694824,-78.00330352783203,-123.79727172851562,0.85773766040802,0.0,0.6666666865348816,1.0]",,,,,,,,,,,,,,,,,,0.02,-2.281710538954689,0,2,True,"{""mid"":5,""t0"":888.8888400271521,""t1"":895.8908687043504,""jid"":23,""oid"":1}",948.0052719685966,False
895.8908687043504,maintenance,5,"[0.29123225808143616,-0.01052928064018488,0.0,0.8734076619148254,-82.67132568359375,3.0,0.014999999664723873,-2.523885488510132,1.0,0.0,0.29123225808143616,0.009999999776482582,-0.4087677597999573,-0.008767755702137947,540.599609375,0.0,0.0,0.0,895.890869140625]",0,DN,0.0,0.29123224414656135,-0.010529280283913145,0.0,0.8734076367241269,0,0.0,0.7494463401890123,0.0,0.0,0.0,0.5219053585768759,4.175242868615007,0.0,895.8908687043504,0.015,-2.5238855675144056,,,,,,
895.8908687043504,scheduling,,"[4.0,3.0,3.0,3.0,0.014999999664723873,-2.523885488510132,-82.67132568359375,-130.79930114746094,0.8734076619148254,0.0,0.6666666865348816,1.0]",,,,,,,,,,,,,,,,,,0.015,-2.5238855675144056,0,2,True,"{""mid"":6,""t0"":895.8908687043504,""t1"":936.172367327378,""jid"":23,""oid"":2}",948.0052719685966,False
907.9459869327061,scheduling,,"[3.0,5.0,5.0,5.0,0.02500000037252903,-1.783279538154602,-57.11771774291992,-138.32620239257812,0.7601982951164246,0.125,0.800000011920929,1.0]",,,,,,,,,,,,,,,,,,0.025,-1.7832795912937591,0,3,True,"{""mid"":3,""t0"":907.9459869327061,""t1"":915.5780758344564,""jid"":25,""oid"":0}",1013.0253279475832,False
915.1647811249803,scheduling,,"[2.0,6.0,6.0,6.0,0.029999999329447746,-1.5457208156585693,-53.6137580871582,-143.28089904785156,0.7382444143295288,0.25,0.8333333134651184,1.0]",,,,,,,,,,,,,,,,,,0.03,-1.5457207645448852,0,3,True,"{""mid"":2,""t0"":915.1647811249803,""t1"":956.7430321968668,""jid"":26,""oid"":0}",1075.7675513038098,False
915.5780758344564,maintenance,3,"[0.6954917907714844,-0.039394810795784,10.039183616638184,0.7325642704963684,-52.75503921508789,6.0,0.029999999329447746,-1.594100832939148,1.0,0.0,0.6954917907714844,0.009999999776482582,-0.00450823875144124,0.39549174904823303,0.0,1.0,0.0,0.0,439.88494873046875]",0,DN,0.0,0.6954917612927746,-0.03939481203948758,10.03918386249315,0.7325642660372603,0,0.0,0.007103264932581514,0.01939481203948758,0.0,0.0,0.018800033750237453,0.15040027000189962,0.0,439.88494670028325,0.03,-1.594100793796224,,,,,,
915.5780758344564,scheduling,,"[2.0,6.0,6.0,6.0,0.029999999329447746,-1.594100832939148,-52.75503921508789,-143.69419860839844,0.7325642704963684,0.25,0.8333333134651184,1.0]",,,,,,,,,,,,,,,,,,0.03,-1.594100793796224,0,3,True,"{""mid"":3,""t0"":915.5780758344564,""t1"":953.6258535992735,""jid"":26,""oid"":0}",1075.7675513038098,False
936.172367327378,maintenance,6,"[0.8322612047195435,-0.13061241805553436,4.0751190185546875,0.7726923823356628,-59.25803756713867,7.0,0.03500000014901161,-1.8121209144592285,1.0,0.0,0.8322612047195435,0.009999999776482582,0.13226118683815002,0.5322611927986145,0.0,1.0,0.0,0.0,231.3833465576172]",0,DN,0.0,0.8322611836158597,-0.13061241971877302,4.075119232626523,0.7726923620711185,0,0.0,0.0012889731942380275,0.11061241971877302,0.0,0.0,0.004856292661968255,0.03885034129574604,0.0,231.38334212482528,0.035,-1.8121209262110802,,,,,,
939.422075786701,scheduling,,"[3.0,7.0,7.0,7.0,0.03500000014901161,-1.9114975929260254,-62.507747650146484,-165.2740936279297,0.7904291749000549,0.25,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-1.911497566385815,0,0,True,"{""mid"":1,""t0"":939.422075786701,""t1"":953.4807386437984,""jid"":27,""oid"":0}",1007.6025680103238,False
953.4807386437984,maintenance,1,"[0.9812372922897339,0.4866119623184204,100.0,0.8436829447746277,-74.23475646972656,7.0,0.03500000014901161,-2.392286539077759,1.0,0.0,0.9812372922897339,0.009999999776482582,0.28123730421066284,0.6812372803688049,0.0,1.0,0.0,0.0,14.058662414550781]",0,DN,0.0,0.9812372930668125,0.4866119524250584,100.0,0.8436829412757422,0,0.0,0.0002003256375301428,0.0,0.0,0.0,0.0010988705433901754,0.008790964347121403,0.0,14.058662857097374,0.035,-2.3922866024703695,,,,,,
953.6258535992735,maintenance,3,"[0.6041309237480164,-0.09136083722114563,3.3288981914520264,0.8267263770103455,-70.1153335571289,7.0,0.03500000014901161,-2.2259774208068848,1.0,0.0,0.6041309237480164,0.009999999776482582,-0.09586907923221588,0.3041309118270874,38.04777908325195,1.0,0.0,0.0,477.9327392578125]",0,DN,0.0,0.6041309238428053,-0.09136083744996926,3.3288981617463014,0.8267263951985201,0,0.0,0.022088435349998322,0.07136083744996925,0.0,0.0,0.04559416492686611,0.3647533194149289,0.0,477.9327244651003,0.035,-2.2259775085081324,,,,,,
953.6258535992735,scheduling,,"[4.0,7.0,7.0,7.0,0.03500000014901161,-2.2259774208068848,-70.1153335571289,-179.4778594970703,0.8267263770103455,0.125,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-2.2259775085081324,0,0,True,"{""mid"":1,""t0"":953.6258535992735,""t1"":973.7634847052343,""jid"":26,""oid"":1}",1075.7675513038098,False
953.8138944524961,scheduling,,"[4.0,7.0,7.0,7.0,0.03500000014901161,-2.231947422027588,-70.30337524414062,-179.66590881347656,0.8275390267372131,0.25,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-2.231947311023291,0,0,True,"{""mid"":4,""t0"":953.8138944524961,""t1"":991.0087421255386,""jid"":27,""oid"":1}",1007.6025680103238,False
956.7430321968668,maintenance,2,"[0.2820456027984619,-0.14547963440418243,0.0,0.8238644003868103,-69.46004486083984,7.0,0.03500000014901161,-2.198195219039917,1.0,0.0,0.2820456027984619,0.009999999776482582,-0.4179544150829315,-0.017954403534531593,155.85475158691406,1.0,0.0,0.0,305.2962951660156]",0,FAIL_CM,200.0,0.2820455962265209,-0.14547964065535018,0.0,0.8238644141846172,0,0.0,0.811645140455448,0.1254796406553502,0.0,0.0,0.5447658178558127,4.3581265428465015,6.0,305.2963047367459,0.035,-2.198195133169431,,,,,,
956.7430321968668,scheduling,,"[3.0,7.0,7.0,7.0,0.03500000014901161,-2.198195219039917,-69.46004486083984,-182.5950469970703,0.8238644003868103,0.25,0.8571428656578064,1.0]",,,,,,,,,,,,,,,,,,0.035,-2.198195133169431,0,3,True,"{""mid"":5,""t0"":956.7430321968668,""t1"":1004.6298181374059,""jid"":26,""oid"":2}",1075.7675513038098,False
959.0041158898728,scheduling,,"[2.0,8.0,8.0,8.0,0.03999999910593033,-1.9244637489318848,-62.75598907470703,-182.59202575683594,0.7917258143424988,0.375,0.75,1.0]",,,,,,,,,,,,,,,,,,0.04,-1.9244636924000584,0,3,True,"{""mid"":6,""t0"":959.0041158898728,""t1"":1004.6804420320093,""jid"":28,""oid"":0}",999.8374544218914,True
962.3178715826649,scheduling,,"[1.0,9.0,9.0,8.0,0.03999999910593033,-1.8009624481201172,-58.72866439819336,-183.64166259765625,0.7696641087532043,0.5,0.7777777910232544,1.0]",,,,,,,,,,,,,,,,,,0.04,-1.8009624147959291,0,3,True,"{""mid"":3,""t0"":962.3178715826649,""t1"":994.4389489116415,""jid"":29,""oid"":0}",1041.373161263753,False
973.7634847052343,maintenance,1,"[0.9671136736869812,-0.014123615808784962,47.233917236328125,0.7748242020606995,-59.63495635986328,9.0,0.04500000178813934,-1.8668550252914429,1.0,0.0,0.9671136736869812,0.009999999776482582,0.26711368560791016,0.6671136617660522,0.0,1.0,0.0,0.0,34.341407775878906]",0,DN,0.0,0.9671136775411269,-0.01412361552568564,47.23391657949719,0.7748242125716016,0,0.0,0.00023900156153737408,0.0,0.0,0.0,0.0012653545350809804,0.010122836280647843,0.0,34.34140891853326,0.045,-1.8668550543591225,,,,,,
973.7634847052343,scheduling,,"[1.0,10.0,10.0,9.0,0.04500000178813934,-1.8668550252914429,-59.63495635986328,-192.82318115234375,0.7748242020606995,0.5,0.8999999761581421,1.0]",,,,,,,,,,,,,,,,,,0.045,-1.8668550543591225,0,3,True,"{""mid"":1,""t0"":973.7634847052343,""t1"":987.4968856128891,""jid"":29,""oid"":0}",1041.373161263753,False
987.4968856128891,maintenance,1,"[0.9582332968711853,-0.008880392648279667,74.1220932006836,0.8322399258613586,-71.40882110595703,8.0,0.03999999910593033,-2.349419593811035,1.0,0.0,0.9582332968711853,0.009999999776482582,0.25823327898979187,0.6582332849502563,0.0,1.0,0.0,0.0,48.07481002807617]",0,DN,0.0,0.9582332846815164,-0.008880392859610509,74.12209066507293,0.8322399252096894,0,0.0,0.00026705669271512354,0.0,0.0,0.0,0.001382700919526228,0.011061607356209823,0.0,48.074809826188016,0.04,-2.3494195239764544,,,,,,
