time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_kind,breakdown_cost,breakdown_count,hard_breakdown_count,stochastic_breakdown_count,requeued_op_count,interrupted_proc_time,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
106.58074599694947,maintenance,POMCP,5,1,4,"[0.9612075686454773,0.0,100.0,0.0,0.0,89.61827087402344,43.39701461791992,2.0,0.00018186288070864975,0.0,119.91273498535156,0.9612075686454773,0.009999999776482582,106.58074951171875,0.006045689340680838,0.03470336273312569,0.0026675909757614136]",0,DN,0.0,0.9612075680909649,0.0,100.0,0.0,0,0.0,0.00018186288020102286,0.0,0.0,0.0,8.174223347765006e-05,0.10561096565312388,0.0,106.58074599694947,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,106.58074599694947,226.49348355789814,False,0.00018186288020102286,0.0,0.0
106.58074599694947,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,89.61827087402344,89.21204376220703,0.0,0.1666666716337204,0.0,0.0,0.0003456912818364799,0.00111569173168391]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,5,True,"{""mid"":0,""t0"":106.58074599694947,""t1"":145.9315011387842,""jid"":1,""oid"":1,""status"":""DONE""}",253.67846086667407,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
124.2247062521826,maintenance,POMCP,6,2,2,"[0.9277082085609436,-0.028686445206403732,28.853633880615234,0.0,0.0,84.4442138671875,43.39701461791992,2.0,0.00025421346072107553,0.0,119.87803649902344,0.9277082085609436,0.009999999776482582,124.2247085571289,0.006039233412593603,0.01782151311635971,0.002421298762783408]",0,DN,0.0,0.9277081950102767,-0.02868644564861489,28.85363370384097,0.0,0,0.0,0.0002542134737996542,0.0,0.0,0.0,0.0001258552403788709,0.1626049705695012,0.0,124.2247062521826,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,124.2247062521826,244.10274580324636,False,0.0002542134737996542,0.0,0.0
124.2247062521826,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,84.4442138671875,74.87451934814453,0.0,0.1666666716337204,0.0,0.0,0.00035156801459379494,0.0010691548231989145]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,5,True,"{""mid"":2,""t0"":124.2247062521826,""t1"":142.777619159396,""jid"":2,""oid"":2,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
142.777619159396,maintenance,POMCP,7,3,2,"[0.8776596188545227,-0.050048552453517914,15.538105010986328,0.0,0.0,82.31482696533203,43.39701461791992,2.0,0.00041926148696802557,0.0,119.79891967773438,0.8776596188545227,0.009999999776482582,142.77761840820312,0.00673489598557353,0.016112055629491806,0.002186954254284501]",0,DN,0.0,0.8776596429344636,-0.050048552075813046,15.538104713928039,0.0,0,0.0,0.00041926147860292106,0.0,0.0,0.0,0.00016004090838295115,0.20677285363077288,0.0,142.777619159396,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,142.777619159396,262.5765423043528,False,0.00041926147860292106,0.0,0.0
142.777619159396,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,82.31482696533203,59.6063117980957,0.0,0.1666666716337204,0.0,0.0,0.0003691447782330215,0.0010855853324756026]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,3,1,True,"{""mid"":5,""t0"":142.777619159396,""t1"":148.17311057272698,""jid"":2,""oid"":3,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
145.9315011387842,maintenance,POMCP,8,2,0,"[0.942070722579956,-0.01588468812406063,53.011474609375,0.0,0.0,93.81688690185547,43.39701461791992,2.0,0.0002202103059971705,0.0,119.89434814453125,0.942070722579956,0.009999999776482582,145.93150329589844,0.01949326880276203,0.012651682831346989,0.0017200412694364786]",1,IM,10.0,0.9420707282361669,-0.015884687761398508,53.01147500566482,0.0,0,0.0,0.0002202103092907476,0.0,0.0,0.0,0.0002202103092907476,0.0,0.0,145.9315011387842,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,145.9315011387842,265.8258467295362,False,0.0002202103092907476,1.0,0.0
145.9315011387842,scheduling,POMCP,,,,"[4.0,2.0,1.0,3.0,43.39701461791992,2.0,93.81688690185547,82.83311462402344,0.0,0.1666666716337204,0.0,0.0,0.00047805195208638906,0.00121639808639884]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,5,True,"{""mid"":1,""t0"":145.9315011387842,""t1"":154.34546229654867,""jid"":1,""oid"":2,""status"":""DONE""}",253.67846086667407,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
148.17311057272698,maintenance,POMCP,9,1,5,"[0.9899621605873108,0.0,100.0,0.0,0.0,94.27302551269531,43.39701461791992,2.0,0.0001364219351671636,0.0,119.93453216552734,0.9899621605873108,0.009999999776482582,148.17311096191406,0.001372691709548235,0.007880938239395618,0.0010624458082020283]",0,DN,0.0,0.9899621606167452,0.0,100.0,0.0,0,0.0,0.00013642193149338442,0.0,0.0,0.0,1.5238077279731529e-05,0.019687595845413134,0.0,148.17311057272698,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,148.17311057272698,268.1076459088664,False,0.00013642193149338442,0.0,0.0
148.17311057272698,scheduling,POMCP,,,,"[4.0,2.0,1.0,3.0,43.39701461791992,2.0,94.27302551269531,81.13105773925781,0.0,0.1666666716337204,0.0,0.0,0.00022254561190493405,0.0004051231953781098]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,3,1,True,"{""mid"":4,""t0"":148.17311057272698,""t1"":156.85592931882584,""jid"":2,""oid"":4,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
154.34546229654867,maintenance,POMCP,10,3,1,"[0.7683904767036438,-0.01885409653186798,35.45067596435547,0.0,0.0,104.52812957763672,43.39701461791992,2.0,0.0012493209214881063,0.0,119.40182495117188,0.7683904767036438,0.009999999776482582,133.29196166992188,0.0045602223835885525,0.08235766738653183,0.0014959735563024879]",0,DN,0.0,0.7683905045668235,-0.0188540971203367,35.450676863538256,0.0,0,0.0,0.0012493209095800492,0.0,0.0,0.0,0.00029605237712270025,0.3824996712425287,0.0,133.29196361886653,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,154.34546229654867,273.74728413776336,False,0.0012493209095800492,0.0,0.0
156.85592931882584,maintenance,POMCP,11,2,4,"[0.9531121253967285,-0.008095462806522846,105.38150787353516,0.0,0.0,150.0,43.39701461791992,2.0,0.00019719483680091798,0.0,119.90538024902344,0.9531121253967285,0.009999999776482582,156.85592651367188,0.0035853637382388115,0.012372690252959728,0.0016958249034360051]",0,DN,0.0,0.9531121050976055,-0.008095462993359392,105.38150885223028,0.0,0,0.0,0.00019719484339210188,0.0,0.0,0.0,6.71311016444403e-05,0.08673338332461687,0.0,156.85592931882584,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,156.85592931882584,276.76131311455845,False,0.00019719484339210188,0.0,0.0
208.56602866285385,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,61.965389251708984,2.0,66.92859649658203,66.92859649658203,0.0,0.0,0.0,0.0,0.000533863203600049,0.0015084277838468552]",,,,,,,,,,,,,,,,,,61.96538884040774,2.0,3,3,True,"{""mid"":0,""t0"":208.56602866285385,""t1"":229.86588546283647,""jid"":3,""oid"":0,""status"":""DONE""}",342.42322330176546,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
229.86588546283647,maintenance,POMCP,12,3,0,"[0.7989442348480225,-0.0010557747446000576,662.0202026367188,0.0,0.0,72.012939453125,61.965389251708984,2.0,0.0009207119001075625,0.0,119.55886840820312,0.7989442348480225,0.009999999776482582,73.93438720703125,0.0037674675695598125,0.06649575382471085,0.001459598890505731]",0,DN,0.0,0.7989442251974775,-0.0010557748025225022,662.020180371354,0.0,0,0.0,0.0009207118952307518,0.0,0.0,0.0,0.0007917800924051721,1.0229798793874825,0.0,73.93438432405227,61.96538884040774,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,229.86588546283647,349.4247565569869,False,0.0009207118952307518,0.0,0.0
229.86588546283647,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,61.965389251708984,2.0,72.012939453125,72.012939453125,0.0,0.0,0.0,0.0,0.0005784203531220555,0.0013488185359165072]",,,,,,,,,,,,,,,,,,61.96538884040774,2.0,1,2,True,"{""mid"":1,""t0"":229.86588546283647,""t1"":240.48683230076918,""jid"":3,""oid"":1,""status"":""DONE""}",342.42322330176546,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
