time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,wear,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue
1952.458398091942,maintenance,3,"[0.7634730339050293,0.0,-0.06287425011396408,7.371428489685059,0.36567574739456177,0.03999999910593033,1.5,0.06347305327653885,0.46347305178642273,0.0,1.0,0.0,295.63232421875]",0,DN,0.0,0.7634730538922155,-0.06287425149700598,7.371428571428572,0.3656757351357063,0.0,0.04,1.5,,,,,,
1954.1202227913084,scheduling,,"[3.0,3.0,3.0,8.0,-19.869625091552734,-72.03888702392578,0.6666666865348816,0.125,0.03999999910593033,1.5]",,,,,,,,,0.04,1.5,0,4,True,"{""mid"":1,""t0"":1954.1202227913084,""t1"":1993.9276600535013,""jid"":48,""oid"":2}",2081.565018815867,False
1965.2252209894998,maintenance,2,"[0.6045016050338745,0.20000000298023224,-0.09646302461624146,3.1566667556762695,0.35765960812568665,0.03500000014901161,1.5,-0.09549839049577713,0.30450159311294556,0.0,1.0,2.0,139.160400390625]",1,IM,12.0,0.6045016077170418,-0.09646302250803862,3.156666666666665,0.35765961757870457,0.2,0.035,1.5,,,,,,
1965.2252209894998,scheduling,,"[4.0,3.0,3.0,7.0,-17.705476760864258,-83.14389038085938,0.6666666865348816,0.125,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,0,5,True,"{""mid"":6,""t0"":1965.2252209894998,""t1"":1993.2018652916431,""jid"":48,""oid"":3}",2081.565018815867,False
1993.2018652916431,maintenance,6,"[0.7453936338424683,0.20000000298023224,-0.0389280766248703,11.441450119018555,0.5970385074615479,0.03500000014901161,1.5,0.04539363458752632,0.4453936219215393,0.0,1.0,2.0,45.58377456665039]",0,DN,0.0,0.7453936348408711,-0.038928075345893376,11.441450184303982,0.5970385302398884,0.2,0.035,1.5,,,,,,
1993.2018652916431,scheduling,,"[6.0,3.0,3.0,7.0,-36.35657501220703,-111.12052917480469,0.6666666865348816,0.125,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,0,5,True,"{""mid"":2,""t0"":1993.2018652916431,""t1"":2040.8334297903195,""jid"":48,""oid"":4}",2081.565018815867,False
1993.9276600535013,maintenance,1,"[0.9604015350341797,0.0,-0.03959843888878822,16.677465438842773,0.8903313875198364,0.03500000014901161,1.5,0.26040154695510864,0.6604015827178955,0.0,1.0,0.0,39.807437896728516]",0,DN,0.0,0.9604015616285555,-0.0395984383714445,16.677464788732397,0.8903313602409668,0.0,0.035,1.5,,,,,,
1993.9276600535013,scheduling,,"[6.0,2.0,2.0,7.0,-88.41167449951172,-111.84632873535156,1.0,0.125,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,2,5,True,"{""mid"":1,""t0"":1993.9276600535013,""t1"":2022.488386836268,""jid"":41,""oid"":4}",1910.642059812356,True
2015.4573266619952,scheduling,,"[6.0,2.0,2.0,6.0,-109.94133758544922,-133.37599182128906,1.0,0.25,0.029999999329447746,1.5]",,,,,,,,,0.03,1.5,2,4,True,"{""mid"":4,""t0"":2015.4573266619952,""t1"":2037.6365397327345,""jid"":47,""oid"":1}",1968.6941894266067,True
2022.488386836268,maintenance,1,"[0.9258226156234741,0.0,-0.034578919410705566,18.098386764526367,0.9035223126411438,0.02500000037252903,1.5,0.22582264244556427,0.6258226633071899,0.0,1.0,0.0,68.3681640625]",0,DN,0.0,0.9258226436140546,-0.03457891801450086,18.09838709677418,0.9035223250062772,0.0,0.025,1.5,,,,,,
2022.488386836268,scheduling,,"[6.0,1.0,1.0,5.0,-93.5377426147461,-93.5377426147461,1.0,0.25,0.02500000037252903,1.5]",,,,,,,,,0.025,1.5,2,4,True,"{""mid"":1,""t0"":2022.488386836268,""t1"":2037.6811464281852,""jid"":47,""oid"":1}",1968.6941894266067,True
2037.6365397327345,maintenance,4,"[0.9281437397003174,0.0,-0.071856290102005,8.741666793823242,0.8946005702018738,0.02500000037252903,1.5,0.22814370691776276,0.6281437277793884,0.0,2.0,0.0,22.17921257019043]",0,DN,0.0,0.9281437125748503,-0.07185628742514971,8.741666666666665,0.8946005444813943,0.0,0.025,1.5,,,,,,
2037.6365397327345,scheduling,,"[6.0,1.0,1.0,5.0,-89.99991607666016,-89.99991607666016,1.0,0.25,0.02500000037252903,1.5]",,,,,,,,,0.025,1.5,2,4,True,"{""mid"":0,""t0"":2037.6365397327345,""t1"":2077.609965513863,""jid"":47,""oid"":2}",1968.6941894266067,True
2037.6811464281852,maintenance,1,"[0.9074177145957947,0.0,-0.01840490847826004,33.003028869628906,0.0,0.02500000037252903,1.5,0.20741774141788483,0.6074177622795105,0.0,1.0,0.0,83.56092071533203]",0,DN,0.0,0.9074177356385945,-0.018404907975460127,33.0030303030303,0.0,0.0,0.025,1.5,,,,,,
